index,coref_content,industry
19,"This debate about “warrior cops,” accompanied by law enforcement’s use of military-like weapons and tactics, has been a central theme of policing critics for years.",publicSecurity
19,"However, such arguments continue to misidentify the real problem that leads to inappropriate use of force by officers.",publicSecurity
19,The problem is not military-style weapons nor teaching officers how to fight for officers lives in very violent encounters.,publicSecurity
19,"Instead, law enforcement faces a battle to ensure officers have a healthy, balanced, and authentic mindset about officers role and influence on society.",publicSecurity
20,"Chicago Mayor-elect Lori Lightfoot talks to reporters April 29, 2019, about plans to combat summertime violence in the city after meeting with key public safety agencies at Chicago police headquarters.",publicSecurity
20,"Chicago Mayor-elect Lori Lightfoot talks to reporters April 29, 2019, about plans to combat summertime violence in the city after meeting with key public safety agencies at Chicago police headquarters.",publicSecurity
20,"Mayor-elect Lori Lightfoot sat down Monday with the heads of key public safety agencies to strategize about dealing with Chicago violence “this summer and beyond,” Mayor-elect Lori Lightfoot spokeswoman said.",publicSecurity
20,"The city’s next mayor met with police Superintendent Eddie Johnson, Cook County State’s Attorney Kim Foxx, Cook County Sheriff Tom Dart and U.S. Attorney John Lausch, according to a statement from Lightfoot’s transition team.“I wanted to make sure that our focus was comprehensive and that those gathered understood that our would be using all available city resources beyond the police department to keep our communities safe,” Lightfoot said in a statement.",publicSecurity
21,"FirstNet, a communications platform built by AT&T and the First Responder Network Authority (FirstNet Authority), is being used by more than 7,250 public safety agencies with over 600,000 device connections to date, FirstNet announced on Monday.",publicSecurity
21,"The platform continues to expand The platform coverage, capacity and capabilities for first responders that performs 25 percent faster than any other commercial network.",publicSecurity
21,"Band 14 spectrum has been deployed in 600 markets, which gives FirstNet the ability to reach new agencies.",publicSecurity
21,It’s being reported that 50 percent of FirstNet’s total connections are new subscribers.,publicSecurity
21,"Recently, AAA Ambulance Service, American Medical Response, Anchorage Police Department, Chicago Police Department, Elmore County Sheriff’s Office, Federal Emergency Management Agency, Seattle Fire Department and the U.S. Coast Guard have subscribed to FirstNet.",publicSecurity
21,"“Our team remains focused on delivering the modern capabilities, coverage and capacity needed to strengthen first responders’ communications nationwide, said Chris Sambar, senior vice president of FirstNet, AT&T.",publicSecurity
22,"On Tuesday night, the city council voted to put a renewal of an ""ad valorem"" tax that funds public safety.",publicSecurity
22,It's a 10 mill renewal for services like fire and police.,publicSecurity
22,The money would raise nearly one million dollars annually to help pay for employee salaries and equipment among other things.,publicSecurity
22,Mayor Clarence Fields said the money is the bare minimum of what Pineville actually needs.,publicSecurity
22,"""But, we also got to remember at the same time how important it is.",publicSecurity
22,"It's really a small part of the funding of public safety, literally It's really a small part of the funding of public safety, literally their operating budgets from the standpoint of each year and operating budgets from the standpoint of each year and, in this year's budget, it is just going to be over 11 million dollars.",publicSecurity
22,"So, you can see just under a million dollars is not very much.",publicSecurity
22,"It's important that the ad valorem is renewed by our people,"" Mayor Fields said.",publicSecurity
22,There will be a public hearing about the tax renewal on July 9.,publicSecurity
22,Voters will be able to decide on the November ballot.,publicSecurity
23,Avaya IX Workplace unified communications solutions for the enterprise can now deliver emergency data to public safety agencies through an integration with 911 Secure SENTRY™ and RapidSOS.,publicSecurity
23,Avaya continues to bring new innovation to this critical industry segment as part of Avaya ongoing commitment and focus on public safety communications and collaboration.,publicSecurity
23,"In a multi-line telephone system environment, SENTRY already provides location for IP devices as well as on-site notification for Kari’s Law compliance.",publicSecurity
23,"Utilizing the rich multimedia content available when a 911 call event occurs, in-office security has the situational awareness they need to manage the incident.",publicSecurity
23,Now that identical information can be directly sent to 911 and public safety first responders as well.,publicSecurity
23,This enables dispatchers and first responders in the field to more accurately locate a caller’s precise location and gain access to critical situational awareness when calls are made from an Avaya communications system.,publicSecurity
24,"Tualatin Valley Fire & Rescue run log, outstanding warrants, Yamhill County jail reports, Newberg-Dundee Police Department log TVF&R run log April 5 - TVF&R personnel responded to medical emergency calls on Williams Street, Oak Meadows Loop, James Street, Brutscher Street, Merlin Lane, Werth Boulevard, Portland Road, Hayes Street, Hulet Lane and Springbrook Road.",publicSecurity
24,- TVF&R personnel responded to an unknown injury motor vehicle collision (MVC) at Springbrook Road and Haworth Avenue and a burn complaint on Ninth Street.,publicSecurity
24,"April 5 - TVF&R personnel responded to medical emergency calls on Fulton Street, Aldersgate Lane, Williams Street, Little Oak Street, Gemini Lane, Sunset Drive, Brutscher Street, Highway 240, Oak Meadows Loop, Blume Lane, Old Parrett Mountain Road and Mountain Top Road.",publicSecurity
24,- TVF&R personnel responded to requests for lift assistance on Brutscher Street and Elliott Road.,publicSecurity
24,"April 7 - TVF&R personnel responded to medical emergency calls on Highway 99W, Aldersgate Lane, Gardland Road, Douglas Avenue, College Street and Walnut Avenue.",publicSecurity
25,"Henry County Public Safety agencies will soon have more resources at Henry County Public Safety agencies disposal to respond to serious public threats and urgent safety matters after the Henry County Board of Commissioners approved a resolution to purchase a Leno BearCat, 30 3M PELTOR ultra-light weight helmets equipped with technology and 10 night vision goggles for the Henry County Police Department.",publicSecurity
25,The action came the May 7 Commission meeting.,publicSecurity
25,"The BearCat, an armored multi-use vehicle will be used for high risk calls like an active shooter or barricaded gunman, and will allow HCPD SWAT to engage, neutralize or eliminate a threat on the scene while increasing survivability and visibility for other officers.",publicSecurity
25,The helmets have push to talk capabilities that allow SWAT officers to speak to one another and not be heard by suspects or the public and the night vision goggles that are also being purchased will allow officers to see images in total darkness.,publicSecurity
25,"Deputy County Manager Brad Johnson presented the resolution to the Board, talked about planning and implementation stages to attain capital equipment for HCPD and referenced both the county’s extensive week-long FEMA training last summer and the recent police standoff that took place last month.",publicSecurity
26,"Personnel from Coast Guard Station Oak Island and other public safety agencies will host a free event on Coast Guard Station Oak Island on Saturday, June 1.",publicSecurity
26,"The event, which runs from 10 a.m. to 2 p.m., will be held at the Coast Guard Station Oak Island located at 300 Caswell Beach Road.",publicSecurity
26,Representatives from multiple state and local agencies will be on hand to interact with participants and to display safety equipment used during emergency situations.,publicSecurity
26,Officials say IDs will be checked to gain entry to the event and that all vehicles and property are subject to search.,publicSecurity
26,Anyone interested in participating can RSVP by contacting Coast Guard Petty Officer 2nd Class Michael Roberts at 225-301-0782 or Michael.,publicSecurity
26,J.Roberts@uscg.mil.,publicSecurity
27,"As Peace Officers Memorial Day gave communities across the country reason to pause and recognize the service of fallen officers Wednesday, a ceremony in Carroll County recognized local public safety professionals for outstanding service in the past year.",publicSecurity
27,"The annual Public Safety Awards, held for the third time, were hosted by the Carroll County Chamber of Commerce.",publicSecurity
27,"The Public Safety Awards Committee, made up of public safety professionals and Chamber of Commerce members from around Carroll, chose the groups and individuals recognized.",publicSecurity
27,The Gamber Water Rescue Team and volunteers from fire companies across the county were awarded the Gold Medal of Valor on Wednesday morning.,publicSecurity
27,"When violent and unexpected flooding put lives in danger on Carroll’s roads, they responded.",publicSecurity
27,"Just after 7 p.m. on July 25, a van with four passengers became trapped on Sullivan Road, with the water rising and beginning to fill a van with four passengers cabin.",publicSecurity
27,"A bystander tried to help the occupants of the van, but A bystander was swept away by rushing water.",publicSecurity
27,"On arrival, the members of the rescue team reached the van and broke the windows to find the four occupants inside unharmed.",publicSecurity
27,"One-by-one, they walked they back to safety.",publicSecurity
27,"Other volunteers established spotters upstream and downstream, where Other volunteers located and rescued the man who had been swept away.",publicSecurity
28,"North East Police, firefighters and emergency responders all gathered in the parking lot of North East High School Saturday to educate community members about what North East Police, firefighters and emergency responders all do in and interactive way, “People think small town, well small town everybody knows each other so everybody should know the police are here for the police the firefighters are here for the police that way we work together,” said Bobbi Randall, the secretary of the North East Public Safety Day committee.",publicSecurity
28,"During the event kids has a chance to try putting out a fire, learn the ways around to drive safely and see a demonstration where officers brought out k 9’s to show everyone what everyone’re looking for in a search.",publicSecurity
28,"“I think its good for the kids to get to know police officers and not be afraid of the kids and firefighters, the kids have a job to do and its good for the kids to be around the kids and be around its,” said Krista Stempka, a North East resident.",publicSecurity
28,"No matter what drove people to come to the event, families took the time to stop and have some fun.",publicSecurity
29,"Spring rescues consistent for local lifeguardsSan Diego Fire & Rescue Marine Safety Lt. Rich Stropky told the La Jolla Shores Association during Rich Stropky May 8 meeting that Spring had been “typical” in terms of rescues: “The water warmed up a little bit, not too much, so rescues are up and cliff rescues are consistent for this time of year.” Rich Stropky added that seasonal lifeguards are reporting back for duty, and about 200 are expected this year.",publicSecurity
29,“We are in the process of conducting refresher training and the re-certification process.,publicSecurity
29,"Additionally, we hired about 50 new lifeguards and are starting 50 new lifeguards training (in preparation for the summer).”",publicSecurity
30,Utah State University has named Earl Morris as Utah State University next executive director of public safety.,publicSecurity
30,Morris will start work on July 1.,publicSecurity
30,"Morris brings 40 years of experience in security, risk assessment, law enforcement, emergency management and compliance with federal higher education laws to the position.",publicSecurity
30,"“Earl’s vast experience in public safety will be a great asset to the university,” USU President Noelle Cockett, said in a statement.",publicSecurity
30,"“We had a large pool of qualified candidates, and he quickly rose to the top.",publicSecurity
30,"He’s Morris, and we’re pleased He will join we team.” Morris is an alumnus of USU and served most of Morris career in public safety in Utah.",publicSecurity
30,He has a bachelor’s in political science from Weber State University and a master’s in economics and human resource management from USU.,publicSecurity
30,"For the last five years, Morris was the director of public safety for Brigham Young University-Hawaii and the Polynesian Cultural Center adjacent to the university.",publicSecurity
30,He also provided instruction to students on criminal justice as an adjunct professor at BYU-Hawaii.,publicSecurity
31,The San Antonio Police Department currently currently has 58 vacancies.,publicSecurity
31,"Ahead of a June 21 goal-setting session for the next budget, San Antonio’s City Council spent time Thursday studying potential budget proposals from the police and fire departments.",publicSecurity
31,"In the coming weeks, the police and fire departments and other City departments will formally unveil detailed proposed budgets for fiscal year 2020.",publicSecurity
31,"The City must adopt a total general fund, or daily operations, budget for the next fiscal year by Sept. 30.",publicSecurity
31,The fiscal year begins Oct. 1.,publicSecurity
31,San Antonio Police Department looks to propose creating 32 new positions.,publicSecurity
31,"This includes 15 patrol officers citywide, as well as 10 officers and one sergeant to cover newly designated neighborhood nightlife corridors of North St. Mary’s Street, the Pearl, North Main Avenue, and Southtown.",publicSecurity
31,"SAPD’s staffing proposal also would involve six additional supervisory positions with the Crisis Response Team, which focuses on domestic violence.",publicSecurity
31,"Police Chief William McManus expressed confidence in the current staffing levels in Police Chief William McManus department, which has a $492.3 million budget for fiscal year 2019.",publicSecurity
31,The current fiscal year has seen a 13 percent increase in filled positions since 2015.,publicSecurity
31,"The SAPD currently has 58 vacancies, and a total of 2,274 sworn filled positions.",publicSecurity
32,"In August 2018, the city of Cedar Hills announced the city of Cedar Hills would be leaving the Lone Peak Fire District, which serves Alpine, Highland and Cedar Hills.",publicSecurity
32,That decision goes into effect on July 1 of this year.,publicSecurity
32,"This month, Alpine and Highland will vote on city budgets that require an increase to cover the fire district costs that used to fall on all three cities, as well as additional funding to raise the starting wage of Lone Peak police officers, among other costs.",publicSecurity
32,"Because Alpine is significantly smaller than Highland, the cost share would be split 35/65, according to Alpine Mayor Troy Stout.",publicSecurity
32,"According to the Highland website, the city needs to raise an additional $701,000 per year for the Lone Peak Public Safety District.",publicSecurity
32,"Charmayne Warnock, the Alpine city recorder, said in an email Alpine needs to raise $423,633.Alpine proposes the funds come from a property tax increase.",publicSecurity
32,"According to Stout, it’s really the only place the additional funds can come from, unless the additional funds want to reduce emergency services.",publicSecurity
33,"Over the past week, the police department reported 78 traffic stops, resulting in 22 tickets and 56 warnings.",publicSecurity
33,Officers responded to 100 incidents and arrested eight people.,publicSecurity
33,On June 5 Sgt.,publicSecurity
33,"Paul Locke, along with officers Richard Corbin and Noi Jones, attended the 2019 Maine Impaired Driving Summit to learn from national experts from law enforcement, prosecution, pharmacology, and traffic safety researchers.",publicSecurity
33,Impaired driving is a growing problem on our roads.,publicSecurity
33,"While driving under the influence of drugs or alcohol is illegal in all 50 states, 28 percent of all traffic-related deaths are due to alcohol-impaired crashes.",publicSecurity
33,Drugs other than alcohol account for another 16 percent of motor vehicles crashes.,publicSecurity
33,June 7 was the Vermont Law Enforcement Torch Run to support and bring awareness to the Special Olympics.,publicSecurity
33,Milton Police Department’s part of the run will was from the Georgia town line to the Colchester town line on US Route 7.,publicSecurity
33,Officers and members of the Milton Unified Basketball team ran by Herrick Avenue School and the Milton High School to the cheers of staff and students from both schools.,publicSecurity
34,A Dane County committee supported legislation Tuesday that would authorize an investigation into the construction of the Public Safety Building in an attempt to determine why the structure cannot hold additional weight.,publicSecurity
34,"Last year, the Dane County Board of Supervisors approved a $76 million jail renovation plan, which would have consolidated the county's three jail facilities into one by adding floors on top of the downtown Public Safety Building, 115 W. Doty St.",publicSecurity
34,"However, the county learned in October 2018 that the building cannot hold extra weight, though the county was built in the early 1990s with the expectation that the county could.",publicSecurity
34,"Because of this, Dane County is pursuing a $148 million plan for the jail that is nearly twice the cost of the original plan to expand the Public Safety Building.",publicSecurity
34,"“This resolution says that we’d like some answers,” said Maureen McCarville, chair of Public Protection & Judiciary Committee.",publicSecurity
34,"The Public Protection & Judiciary Committee voted unanimously in support of the resolution with expanded language to investigate the architectural firm, the general contractor, expanded language insurers or any other responsible party.",publicSecurity
34,"The original firm is no longer in business, according to the resolution.",publicSecurity
34,"The Public Safety Building, which opened in 1994, was designed with the intention of adding more floors at a later date.",publicSecurity
35,"The city of Charleston may close a loophole and increase the penalty for someone fleeing the scene of a crash, even if a crash doesn't involve significant injury or damage.",publicSecurity
35,The proposed ordinance stems from resident Gus Molony's recent impassioned plea before City Council to review a DUI sentence handed down from an October arrest.,publicSecurity
35,"In that case, a woman hit a pedicab bicycle driver on Meeting Street and fled the scene.",publicSecurity
35,"The pedicab driver was not injured, and the woman was charged with a misdemeanor DUI.",publicSecurity
35,A blood alcohol concentration breathalyzer test showed the woman had consumed three times the legal limit.,publicSecurity
35,She was given a fine and ordered to do 48 hours of community service.,publicSecurity
35,"Molony, who helped pull the woman from the woman Honda Pilot in October about a block away from the incident, said he thought the sentence the woman received was far too lenient.",publicSecurity
35,"Woman crashes into bicycle taxi in downtown Charleston and stopped by other driversOn Thursday, City Councilman Peter Shahid asked that City's attorneys craft ""an ordinance that addresses an accident of any nature so that the motorist has the obligation to stop at the scene of an accident regardless of if there is an injury or no injury whatsoever.",publicSecurity
36,"Mark your calendar and come learn how you can prepare yourself, your family, your home and your community for earthquakes, wildfires and other disasters at City of Malibu's Public Safety and Emergency Preparedness Expo, Saturday, June 15, 10:00 AM to 3:00 PM at The Trancas Country Market center.",publicSecurity
36,"The free event is organized by the City of Malibu Office of Public Safety and Public Safety Commission and takes place at The Trancas Country Market shopping center, located at 30745 Pacific Coast Highway, Malibu (PCH and Trancas Canyon Rd.).",publicSecurity
36,Attend one of the speaker panels and hear our expert panelists discussing hot topics relating to emergency preparedness.,publicSecurity
36,There will be raffles throughout the day for great prizes donated by the participating vendors.,publicSecurity
36,Stop by the vendor booths and get a ticket for the raffle while learning about and stocking up on excellent emergency preparedness supplies and services.,publicSecurity
36,"Organizations hosting displays will include the Los Angeles County Sheriffs and Fire Department, Red Cross, Malibu Search and Rescue, Malibu Community Emergency Response Team (CERT), Malibu Volunteers on Patrol, Los Angeles County Office of Emergency Management, Los Angeles County Animal Care and Control, and others.",publicSecurity
37,The city of Cedar Falls said The city of Cedar Falls millions in 2018 by using public safety officers instead of only staffing traditional firefighters and police officers.,publicSecurity
37,Some firefighters claim this model is putting the public in danger.,publicSecurity
37,"A public safety officer, or PSO, is a police officer who is cross-trained as a firefighter.",publicSecurity
37,Cedar Falls said payroll for the traditional model of separate police officers and firefighters totaled more than nine million dollars a year.,publicSecurity
37,"The city said PSO's have cost just more than seven million, about a two million dollar savings.",publicSecurity
37,"""It works very well for us,"" said Police Chief Jeff Olson.",publicSecurity
37,Olson said.,publicSecurity
37,"so far, about 85 percent of his force are now trained in both and his believes that number will keep growing.",publicSecurity
37,"""We've been doing this for about two years and as We continue to move forward We'll have more police officer cross trained as firefighters,"" said Olson.",publicSecurity
38,"IDEMIATM, the global leader in Augmented IdentityTM, will be celebrating the ruby anniversary of the Annual Public Security Users Conference from April 30 to May 2.",publicSecurity
38,"Victim's Rights Advocate and Host of CNN's The Hunt, John Walsh, will present the opening keynote address for the 40th anniversary of the conference.",publicSecurity
38,"""This year's Public Security Users Conference is a major milestone for IDEMIA as we celebrate 40 years of partnering with Law Enforcement agencies to help solve crimes by leveraging advanced technologies,"" said Donnie Scott, Senior Vice President, Public Security for North America at IDEMIA.",publicSecurity
38,"""This is the only User Conference of This kind that has been running for this long and, with his nearly 40 years of dedication to victim's rights and advanced knowledge of law enforcement's work in the public security space, John Walsh is the perfect keynote speaker.",publicSecurity
39,"In his role as Senior Business Development Strategist and Public Safety Senior Strategist, Houston Thomas III manages the architect and engineering process for large-scale integration projects involving public safety agencies.",publicSecurity
39,He provides subject matter expertise to CDWG law enforcement customers with respect to digital intelligence and evidence management.,publicSecurity
39,"Municipalities and public safety agencies increased scrutiny of storage requirements for video captured by police cameras, but Municipalities and public safety agencies also are taking advantage of network improvements that empower video capabilities.",publicSecurity
39,Politicians and community activists seized on police body cameras as a way to maintain public trust.,publicSecurity
39,"About half of the 18,000 law enforcement agencies across the country adopted body-worn cameras in some form, although many are still pilot programs.",publicSecurity
39,"Despite wide adoption, many departments, especially small departments, are considering reducing many departments, especially small departments programs due to the costs of storing and managing thousands of hours of video footage, reports The Washington Post.",publicSecurity
40,"At 4 p.m Thursday an officer went to the Corvallis Outlet Store, 934 NW Kings Blvd., for reports that someone was on the roof.",publicSecurity
40,The officer located a man on top of the building who reportedly had a meth pipe and a lighter in The officer hand.,publicSecurity
40,"Steen Alvin Skinner, 29, was helped off the roof by way of a ladder and was cited and released for second-degree criminal trespass.",publicSecurity
40,ID theft — A woman came into the Law Enforcement Center at 11:51 a.m. on Friday to report someone had used A woman Social Security number to open a Comcast account without A woman permission.,publicSecurity
40,Trains and warrants — At 12:38 p.m. Friday an officer responded to reports of a man lying with an officer head on the railroad tracks at Northeast Highway 99W and Circle Boulevard.,publicSecurity
40,An extremely intoxicated man was found walking along the tracks and said An extremely intoxicated man had been lying down because An extremely intoxicated man was tired.,publicSecurity
41,"9:30 p.m. Thursday, 1300 block NW Van Buren Ave. A man reported a handgun was stolen from A man vehicle sometime in the previous two days.",publicSecurity
41,"Car theft — 10:30 p.m. Thursday, 400 block SW Third St. A man reported Third St. A man 1996 Honda Accord was stolen from the Safeway parking lot.",publicSecurity
41,"Car theft – 6:37 a.m. Friday, 3000 block NW Grant Ave. A man reported A man woke to find A man Honda CRV stolen from A man driveway overnight.",publicSecurity
41,"BENTON COUNTY SHERIFF Theft of tires — 1:25 p.m. Thursday, 2000 block SW Third St. An employee at Les Schwab reported someone cut a hole in An employee at Les Schwab fence and stole six tires valued at $1,500, then left on a bike with a trailer.",publicSecurity
41,"Suspicious activity — 3:45 p.m. Tuesday, 340 NE Granger Ave. An unknown woman reportedly went to Mountain View Elementary School and said An unknown woman was there to pick up a student.",publicSecurity
42,"As part of National Public Safety Telecommunicators Week (NPSTW), the City of Fairbanks is happy to recognize our emergency dispatchers at the Fairbanks Emergency Communication Center (FECC) for the amazing job that our emergency dispatchers do!",publicSecurity
42,"NPSTW honors the thousands of men and women who respond to emergency calls, dispatch emergency professionals and equipment, and render life-saving assistance to the citizens of the United States.",publicSecurity
42,FECC public safety dispatchers answer over 2000 emergency 911 calls a month and serve as a vital link between the Fairbanks community and emergency services.,publicSecurity
42,In Fairbanks Julie Ritchie has worked as a dispatcher for 27 years next month.,publicSecurity
42,"She has had years of experience on the job and knows how the job is a critical to the how police, fire and ambulance services help in an emergency.",publicSecurity
42,"""If they called 911, the first thing we would ask is what city they are from, or where they need that emergency help at,"" said Ritchie.",publicSecurity
43,"Eagan Rotary named Joe Moseng “Officer of the Year,” and Fire Chief Mike Scott “Firefighter of the Year” during Eagan Rotary annual Public Safety Officer Recognition Program.“Eagan Rotary knows that a good city is a safe city,” said Jill Hutmacher, chair of vocational services with Eagan Rotary and director of community development with Eagan.",publicSecurity
43,“Once a year Eagan Rotary recognizes exceptional individuals who are protecting our city in the most challenging circumstances.,publicSecurity
43,"It is my pleasure that these two individuals, Chief Mike Scott and Officer Joe Moseng, are acknowledged for the work these two individuals, Chief Mike Scott and Officer Joe Moseng are doing on the street and behind the scenes to prepare for and respond to emergencies of all types.”Moseng has been with the Eagan Police Department for nine years and is the 24th officer to earn this recognition from Rotary.",publicSecurity
44,"5:33 p.m. April 10, 5000 block NW Highway 99W.",publicSecurity
44,A deputy responded to reports of a man brandishing a pistol and making threats during an argument over a woman at a trailer park.,publicSecurity
44,"Lyle Eugene Kilthau, 77, allegedly pulled a pistol out of a pistol coat pocket and warned a pistol 62-year-old neighbor to stay away from a pistol ex-girlfriend, who is now the younger man’s romantic partner.",publicSecurity
44,"Kilthau was arrested on charges of menacing, unlawful use of a weapon and first-degree burglary.",publicSecurity
44,"Public assist — 10:24 a.m. Saturday 96500 block Smith Road, near Monroe.",publicSecurity
44,A woman called to request assistance driving through high water in the area and help getting her mother into the car.,publicSecurity
44,Members of the Monroe Fire Department went to the house and helped the women.,publicSecurity
44,"Guns and heroin — 11:15 a.m. Saturday, Bellfountain Road, near Monroe.",publicSecurity
44,A deputy stopped a 2008 Cadillac CTS for having illegally tinted windows.,publicSecurity
45,"2:32 p.m. Thursday, 361 NW 26th St. An officer received a report that an unknown person stole a fraternity rug and wall décor from just inside the entry of the Theta Chi Fraternity.",publicSecurity
45,"The items were valued at $3,000.Trespass – 4:23 p.m. Thursday, 934 NW Kings Blvd.",publicSecurity
45,An officer arrested Steen Skinner for a charge of second-degree trespassing after An officer allegedly climbed a stack of pallets to get onto the roof of the Corvallis Outlet Store.,publicSecurity
45,LINN COUNTY SHERIFF Stolen pot?,publicSecurity
45,"— 9:18 a.m. Thursday, 33000 block Gaileen Way, Harrisburg.",publicSecurity
45,A caller reported that someone stole marijuana from a vehicle.,publicSecurity
45,"Missing bike — 12:37 a.m. Friday, 800 block Cascade Drive, Lebanon.",publicSecurity
45,A caller reported the theft of a bicycle valued at $200 from A caller property.,publicSecurity
45,"{{title}}

{{start_at_rate}}


{{format_dollars}}
{{start_price}}
{{format_cents}}

{{term}}
{{promotional_format_dollars}}{{promotional_price}}{{promotional_format_cents}} {{term}}

{{html}}


{{action_button}}





Thanks for being a subscriber.",publicSecurity
46,Dothan's police and fire departments will soon have a new place to train.,publicSecurity
46,"The Wiregrass Public Safety Center's ""resources will provide law enforcement officers, firefighters and EMTs an unmatched ability to prepare for the rising complexity of today's emergency situations,"" according to the center's website.",publicSecurity
46,"""This will open up a whole lot more opportunities for different types of training,"" said Randy Morris, general services director for the city of Dothan.",publicSecurity
46,"""It'll keep them from having to go out of town to train on different types of props.",publicSecurity
46,"People will be coming to Dothan to train instead of People having to go somewhere else.""",publicSecurity
46,"According to Dothan police Chief Steve Parrish, this will also help smaller departments get high-quality training at a low cost.",publicSecurity
46,"""Most of these smaller agencies can't afford to have the training, can't afford to send someone out of town for a two-week interview and interrogation class,"" Police Chief Steve Parrish said.",publicSecurity
47,"At 9:41 p.m. Tuesday, an officer stopped a vehicle in the 100 block of West Cleveland Street on suspicion the driver didn't have a valid license.",publicSecurity
47,The officer also found suspected drug paraphernalia during the traffic stop.,publicSecurity
47,"At 1:32 p.m. Tuesday, K9 Rika indicated K9 Rika smelled a controlled substance coming from a vehicle during a traffic stop near the intersection of Chestnut and Arnold streets.",publicSecurity
47,An officer arrested a 16-year-old boy on suspicion of marijuana and drug paraphernalia possession.,publicSecurity
47,An officer booked the boy at the Police Department and released the boy to the boy mother.,publicSecurity
47,"On Tuesday, an officer arrested a 57-year-old Marshfield man on a warrant.",publicSecurity
47,The man was released after posting bond at the Police Department.,publicSecurity
47,"» On Monday, an officer arrested a 25-year-old Marshfield man on a warrant in the 500 block of North Chestnut Avenue.",publicSecurity
47,"When the man couldn't post bond, an officer took the man to the Wood County Jail.",publicSecurity
48,"9:38 a.m. Monday, 40500 block Cedar Mill Road, Lyons.",publicSecurity
48,"A deputy reported that someone had been inside the warehouse at the location, trying to ""drift"" a vehicle.",publicSecurity
48,"Armed disturbance — 10:06 a.m. Monday, 2500 block Primrose Street, Lebanon.",publicSecurity
48,Deputies responded to a call of a resident frustrated by a neighbor’s barking dog.,publicSecurity
48,The resident attempted to record video of the barking dog.,publicSecurity
48,"After repeatedly asking the resident to stop filming, the neighbor displayed a BB gun.",publicSecurity
48,A deputy spoke with both parties and each indicated both parties would act differently in the future.,publicSecurity
48,"Wandering cows — 7:21 a.m. Monday, 36000 block Cox Creek Lane, Albany.",publicSecurity
48,The Sheriff's Office received a complaint about cows out of pasture.,publicSecurity
48,The cows were returned to The cows proper pasture and secured by a neighbor.,publicSecurity
48,"Injury crash — 6:38 p.m. Monday, 36000 block Gerig Drive, near Lebanon.",publicSecurity
48,"A driver swerved in an attempt to avoid hitting a bird, traveled down a ditch and came to rest against a culvert.",publicSecurity
49,The addition of radio technologies allows one-to-many critical communications from the time a 9-1-1 call is placed to resolution of an incident.,publicSecurity
49,Motorola Solutions (MSI) announced Motorola Solutions (MSI) implementation of APX™ Project 25 (P25) two-way radios into the Maryland FiRST Radio System for Allegheny County.,publicSecurity
49,"Used by law enforcement, fire departments and emergency medical services (EMS), the radios provide seamless communication across agencies and state borders.",publicSecurity
49,"For 20 years, Allegany County has used Motorola Solutions for mission critical communications.“Communications is vital in everything we do from a simple control check to a major incident,” said Captain Chuck Ternent, Cumberland Police, Allegheny County, MD.",publicSecurity
49,"“It’s great to now be able to pick up your microphone and get a clear message through.”The entire Maryland FiRST System is using Motorola Solutions’ routing systems, customer premise equipment and now APX™ two-way radios to serve the county’s population of more than 70,000.“Cross-agency communications is very important,” said Steve Shipley, Chief of Emergency Management, Allegheny County, Maryland.",publicSecurity
49,"“With Motorola Solutions’ multi-band P25 radios, our officers use one radio to communicate with any law enforcement agencies.",publicSecurity
49,"This makes a response to a large scale incident that much more seamless; officers don’t have to carry multiple radios to communicate with different agencies.”“By joining the Maryland FiRST mission-critical radio system, Allegheny County experienced immediate benefits including enhanced coverage and interoperability with first responders across the state,” said Mike Leonard, Mid-Atlantic Territory Vice-President at Motorola Solutions.",publicSecurity
50,"Thefts on public transit in Mexico City reached a five-year high in January because of an insufficient number of police to combat organized crime, city officials said.",publicSecurity
50,"""The previous administration left the city in a very violent condition,"" Mayor Claudia Sheinbaum said in February at an inaugural event for a new community center.",publicSecurity
50,"Theft constitutes most of the crime committed on the metro, as Mexico City's subway system is known, according to city authorities.",publicSecurity
50,"Since December, police detained 221 people on the metro for robbery, but countless others escaped.",publicSecurity
50,"Other crimes committed in the metro include fraud, stealing from shops and sexual abuse.",publicSecurity
50,"""You can be sure we are working on this issue.",publicSecurity
50,We aren't going to let impunity flourish in this city.,publicSecurity
50,"But it won't be solved from one day to the next,"" the mayor said.",publicSecurity
50,Sheinbaum's six-year term began in December.,publicSecurity
51,"Drones are fast becoming a preferred tool for law enforcement agencies in the United States, particularly for tricky search-and-rescue operations.",publicSecurity
51,"A new report by the Center for the Study of the Drone at Bard College found that 910 state and local first-responder agencies have bought drones in recent years, two-thirds of 910 state and local first-responder agencies law enforcement.",publicSecurity
51,"Agencies in 619 counties in every state except Rhode Island now have drones, and many have multiple agencies with the technology.",publicSecurity
51,"Primarily, they are being used to find people who need help in locations traditionally difficult for humans to navigate with conventional vehicles.",publicSecurity
51,Drones have largely been adopted to fill the need for some aerial capabilities for public safety officers that were previously covered in a limited fashion by manned aircraft.,publicSecurity
51,"The Bard study found most agencies with drones did not previously have aerial capability, and 80 percent of those that do now also fly a manned aircraft.",publicSecurity
52,Fairfax County’s public safety agencies will begin using drones — technically called Unmanned Aircraft Systems — by early September.,publicSecurity
