industry, index, s1, r, s2, 
publicSecurity, 33, Paul Locke, along from, law enforcement, 
publicSecurity, 33, Paul Locke, along from, traffic safety researchers, 
publicSecurity, 33, 2019, number, Maine Impaired Driving Summit, 
publicSecurity, 33, Impaired driving, is, growing, 
publicSecurity, 33, Impaired driving, is on, roads, 
publicSecurity, 33, driving, under, influence, 
publicSecurity, 33, influence, of, drugs, 
publicSecurity, 33, influence, of, illegal alcohol, 
publicSecurity, 33, drugs, is, states, 
publicSecurity, 33, states, of, traffic-related deaths, 
publicSecurity, 33, traffic-related deaths, are, crashes, 
publicSecurity, 33, 50, number, states, 
publicSecurity, 33, 28, number, percent, 
publicSecurity, 33, other Drugs, than, alcohol account, 
publicSecurity, 33, other Drugs, than for, percent, 
publicSecurity, 33, percent, of, motor vehicles crashes, 
publicSecurity, 33, 16, number, percent, 
publicSecurity, 33, June, was, Vermont Law Enforcement Torch Run, 
publicSecurity, 33, June, support, awareness, 
publicSecurity, 33, 7, number, Vermont Law Enforcement Torch Run, 
publicSecurity, 33, part, of, run, 
publicSecurity, 33, run, was from, Georgia town line, 
publicSecurity, 33, part, of on, US Route, 
publicSecurity, 33, 7, number, , 
publicSecurity, 33, part, belongs-to, Department, 
publicSecurity, 33, Officers, of, Milton Unified Basketball team ran, 
publicSecurity, 33, Officers, of by, Herrick Avenue School, 
publicSecurity, 33, Officers, of by, Milton High School, 
publicSecurity, 33, Milton High School, of, staff, 
publicSecurity, 33, Milton High School, of, students, 
publicSecurity, 33, Officers, of from, schools, 
publicSecurity, 34, Dane County committee, supported, legislation Tuesday, 
publicSecurity, 34, Dane County committee, authorize, investigation, 
publicSecurity, 34, Dane County committee, supported into, construction, 
publicSecurity, 34, construction, of, Public Safety Building, 
publicSecurity, 34, Dane County committee, supported in, attempt, 
publicSecurity, 34, attempt, determine, structure, 
publicSecurity, 34, attempt, hold, additional weight, 
publicSecurity, 34, Dane County Board of Supervisors, approved, jail renovation plan, 
publicSecurity, 34, Dane County Board of Supervisors, have, county, 
publicSecurity, 34, Dane County Board of Supervisors, approved into, adding, 
publicSecurity, 34, Dane County Board of Supervisors, approved on, top, 
publicSecurity, 34, top, of, downtown Public Safety Building, 
publicSecurity, 34, 76, number, jail renovation plan, 
publicSecurity, 34, three, number, jail facilities, 
publicSecurity, 34, one, number, floors, 
publicSecurity, 34, 115, number, W. Doty St, 
publicSecurity, 34, county, learned in, October, 
publicSecurity, 34, county, learned in that, early building, 
publicSecurity, 34, early building, hold, extra weight, 
publicSecurity, 34, county, learned in though, expectation, 
publicSecurity, 34, county, learned in that, , 
publicSecurity, 34, 2018, number, building, 
publicSecurity, 34, 1990s, number, expectation, 
publicSecurity, 34, Dane County, is, pursuing, 
publicSecurity, 34, Dane County, is for, jail, 
publicSecurity, 34, jail, is, cost, 
publicSecurity, 34, cost, of, original plan, 
publicSecurity, 34, original plan, expand, Public Safety Building, 
publicSecurity, 34, 148, number, plan, 
publicSecurity, 34, resolution, says that, d, 
publicSecurity, 34, resolution, says that like, answers, 
publicSecurity, 34, ', said, Maureen McCarville, 
publicSecurity, 34, Maureen McCarville, of, Public Protection, 
publicSecurity, 34, Maureen McCarville, of, Judiciary Committee, 
publicSecurity, 34, Public Protection, voted, support, 
publicSecurity, 34, support, of, resolution, 
publicSecurity, 34, Public Protection, voted with, expanded language, 
publicSecurity, 34, expanded language, investigate, architectural firm, 
publicSecurity, 34, expanded language, investigate, party, 
publicSecurity, 34, original firm, is, business, 
publicSecurity, 34, Public Safety Building, opened in, intention, 
publicSecurity, 34, intention, of, adding, 
publicSecurity, 34, Public Safety Building, opened in at, later date, 
publicSecurity, 34, 1994, number, intention, 
publicSecurity, 35, city, of, Charleston, 
publicSecurity, 35, Charleston, close, loophole, 
publicSecurity, 35, Charleston, close, penalty, 
publicSecurity, 35, city, of for, someone, 
publicSecurity, 35, someone, of, crash, 
publicSecurity, 35, city, of if, crash, 
publicSecurity, 35, crash, does, significant injury, 
publicSecurity, 35, crash, does, damage, 
publicSecurity, 35, City Council, review, DUI sentence, 
publicSecurity, 35, City Council, handed, October arrest, 
publicSecurity, 35, woman, hit, pedicab bicycle driver, 
publicSecurity, 35, woman, hit on, Meeting Street, 
publicSecurity, 35, woman, hit on, scene, 
publicSecurity, 35, pedicab driver, injured, woman, 
publicSecurity, 35, pedicab driver, charged with, misdemeanor DUI, 
publicSecurity, 35, blood alcohol concentration breathalyzer test, showed, woman, 
publicSecurity, 35, blood alcohol concentration breathalyzer test, had, times, 
publicSecurity, 35, three, number, times, 
publicSecurity, 35, 48, number, hours, 
publicSecurity, 35, Molony, helped, lenient woman, 
publicSecurity, 35, Molony, helped from, Honda Pilot, 
publicSecurity, 35, Molony, helped in, October, 
publicSecurity, 35, Molony, helped about, block, 
publicSecurity, 35, Molony, helped from, incident, 
publicSecurity, 35, incident, said, sentence, 
publicSecurity, 35, lenient woman, received, , 
publicSecurity, 35, Woman crashes, into, bicycle taxi, 
publicSecurity, 35, Woman crashes, into in, downtown Charleston, 
publicSecurity, 35, Woman crashes, into in, other driversOn Thursday, 
publicSecurity, 35, City Councilman Peter Shahid, asked that, city, 
publicSecurity, 35, attorneys, craft, ordinance, 
publicSecurity, 35, attorneys, addresses, accident, 
publicSecurity, 35, accident, of, nature, 
publicSecurity, 35, Woman crashes, into so, motorist, 
publicSecurity, 35, motorist, has, obligation, 
publicSecurity, 35, motorist, stop at, scene, 
publicSecurity, 35, scene, of, accident regardless, 
publicSecurity, 35, accident regardless, of, injury, 
publicSecurity, 35, accident regardless, of, injury, 
publicSecurity, 36, home, for, earthquakes, 
publicSecurity, 36, home, for, other disasters, 
publicSecurity, 36, home, for at, City of Malibu, 
publicSecurity, 36, home, for at, Trancas Country Market center, 
publicSecurity, 36, 15, number, AM, 
publicSecurity, 36, 3:00, number, PM, 
publicSecurity, 36, free event, organized by, City of Malibu Office of Public Safety and Public Safety Commission, 
publicSecurity, 36, free event, organized by, place, 
publicSecurity, 36, free event, organized by at, Trancas Country Market, 
publicSecurity, 36, center, located at, Pacific Coast Highway, 
publicSecurity, 36, 30745, number, Pacific Coast Highway, 
publicSecurity, 36, Attend, of, speaker panels, 
publicSecurity, 36, Attend, of, expert panelists, 
publicSecurity, 36, one, number, speaker panels, 
publicSecurity, 36, day, for, great prizes, 
publicSecurity, 36, great prizes, donated by, participating, 
publicSecurity, 36, Stop, by, vendor booths, 
publicSecurity, 36, Stop, by, ticket, 
publicSecurity, 36, Stop, by for, raffle, 
publicSecurity, 36, Stop, by while, learning, 
publicSecurity, 36, Stop, by about, stocking, 
publicSecurity, 36, Stop, by on, excellent emergency preparedness supplies, 
publicSecurity, 36, Stop, by on, services, 
publicSecurity, 36, displays, include, Los Angeles County Sheriffs and Fire Department, 
publicSecurity, 36, displays, include on, Patrol, 
publicSecurity, 36, displays, include on, others, 
publicSecurity, 37, city, of, Cedar Falls, 
publicSecurity, 37, Cedar Falls, said, millions, 
publicSecurity, 37, city, of in, using, 
publicSecurity, 37, using, of, staffing, 
publicSecurity, 37, using, of, police officers, 
publicSecurity, 37, 2018, number, safety officers, 
publicSecurity, 37, firefighters, claim, model, 
publicSecurity, 37, firefighters, is, putting, 
publicSecurity, 37, firefighters, claim in, danger, 
publicSecurity, 37, police public safety officer, is, police officer, 
publicSecurity, 37, police public safety officer, is, firefighter, 
publicSecurity, 37, Cedar Falls, said, payroll, 
publicSecurity, 37, Cedar Falls, said for, traditional model, 
publicSecurity, 37, traditional model, of, separate police officers, 
publicSecurity, 37, traditional model, of, more firefighters, 
publicSecurity, 37, separate police officers, totaled, dollars, 
publicSecurity, 37, nine, number, dollars, 
publicSecurity, 37, city, said, PSO, 
publicSecurity, 37, city, have, dollar savings, 
publicSecurity, 37, seven, number, dollar savings, 
publicSecurity, 37, Olson, said, , 
publicSecurity, 37, percent, of, force, 
publicSecurity, 37, force, are, number, 
publicSecurity, 37, force, keep, growing, 
publicSecurity, 37, 85, number, percent, 
publicSecurity, 37, years, trained as, firefighters, 
publicSecurity, 37, years, said, Olson, 
publicSecurity, 37, two, number, years, 
publicSecurity, 38, global leader, in, Augmented IdentityTM, 
publicSecurity, 38, Augmented IdentityTM, be, celebrating, 
publicSecurity, 38, celebrating, of, Annual Public Security Users Conference, 
publicSecurity, 38, global leader, in from, April, 
publicSecurity, 38, 30, number, May, 
publicSecurity, 38, 2, number, , 
publicSecurity, 38, John Walsh, present, opening keynote address, 
publicSecurity, 38, John Walsh, present for, 40th anniversary, 
publicSecurity, 38, 40th anniversary, of, conference, 
publicSecurity, 38, Public Security Users Conference, is, major milestone, 
publicSecurity, 38, Public Security Users Conference, is for, IDEMIA, 
publicSecurity, 38, Public Security Users Conference, is as, years, 
publicSecurity, 38, years, of, partnering, 
publicSecurity, 38, Public Security Users Conference, is with, Law Enforcement agencies, 
publicSecurity, 38, Law Enforcement agencies, help, crimes, 
publicSecurity, 38, Public Security Users Conference, is by, leveraging, 
publicSecurity, 38, advanced technologies, said, Donnie Scott, 
publicSecurity, 38, Public Security Users Conference, is for, North America, 
publicSecurity, 38, Public Security Users Conference, is at, IDEMIA, 
publicSecurity, 38, 40, number, years, 
publicSecurity, 38, long kind, has, running, 
publicSecurity, 38, long kind, has for, years, 
publicSecurity, 38, years, of, dedication, 
publicSecurity, 38, dedication, victim, rights, 
publicSecurity, 38, dedication, victim, knowledge, 
publicSecurity, 38, knowledge, of, law enforcement, 
publicSecurity, 38, long kind, has in, public security space, 
publicSecurity, 38, John Walsh, is, perfect keynote speaker, 
publicSecurity, 38, 40, number, years, 
publicSecurity, 39, role, as, Senior Business Development Strategist and Public Safety Senior Strategist, 
publicSecurity, 39, Houston Thomas III, manages, architect, 
publicSecurity, 39, Houston Thomas III, manages, engineering process, 
publicSecurity, 39, role, as for, large-scale integration projects, 
publicSecurity, 39, CDWG law enforcement customers, with, respect, 
publicSecurity, 39, CDWG law enforcement customers, with, evidence management, 
publicSecurity, 39, Municipalities, increased, scrutiny, 
publicSecurity, 39, scrutiny, of, storage requirements, 
publicSecurity, 39, Municipalities, increased for, video, 
publicSecurity, 39, video, captured by, police cameras, 
publicSecurity, 39, video, captured by, taking, 
publicSecurity, 39, taking, of, network improvements, 
publicSecurity, 39, network improvements, empower, video capabilities, 
publicSecurity, 39, Politicians, seized on, police body cameras, 
publicSecurity, 39, Politicians, seized on as, way, 
publicSecurity, 39, way, maintain, public trust, 
publicSecurity, 39, half, of, law enforcement agencies, 
publicSecurity, 39, half, of across, country, 
publicSecurity, 39, country, adopted, body-worn cameras, 
publicSecurity, 39, half, of in, many form, 
publicSecurity, 39, half, of although, programs, 
publicSecurity, 39, 18000, number, law enforcement agencies, 
publicSecurity, 39, small many departments, are, considering, 
publicSecurity, 39, considering, of, storing, 
publicSecurity, 39, considering, of, managing, 
publicSecurity, 39, managing, of, hours, 
publicSecurity, 39, hours, of, video footage, 
publicSecurity, 39, video footage, reports, Washington Post, 
publicSecurity, 40, officer, went, Corvallis Outlet Store, 
publicSecurity, 40, officer, went for, reports, 
publicSecurity, 40, officer, went that, someone, 
publicSecurity, 40, someone, was on, roof, 
publicSecurity, 40, 4, number, p.m Thursday, 
publicSecurity, 40, 934, number, NW Kings Blvd., 
publicSecurity, 40, officer, located, man, 
publicSecurity, 40, officer, located on, top, 
publicSecurity, 40, top, of, building, 
publicSecurity, 40, building, had, meth pipe, 
publicSecurity, 40, building, had, lighter, 
publicSecurity, 40, officer, located in, hand, 
publicSecurity, 40, Steen Alvin Skinner, helped, roof, 
publicSecurity, 40, Steen Alvin Skinner, helped by, way, 
publicSecurity, 40, way, of, second-degree ladder, 
publicSecurity, 40, way, of, trespass, 
publicSecurity, 40, 29, number, roof, 
publicSecurity, 40, ID theft, —, woman, 
publicSecurity, 40, ID theft, came into, Law Enforcement Center, 
publicSecurity, 40, ID theft, — at, a.m., 
publicSecurity, 40, ID theft, — on, Friday, 
publicSecurity, 40, Friday, report, someone, 
publicSecurity, 40, Friday, had, Social Security number, 
publicSecurity, 40, Friday, open, Comcast account, 
publicSecurity, 40, ID theft, — without, permission, 
publicSecurity, 40, 11:51, number, a.m., 
publicSecurity, 40, Trains, — At, p.m. Friday, 
publicSecurity, 40, officer, responded, reports, 
publicSecurity, 40, reports, of, man, 
publicSecurity, 40, Trains, — At with, head, 
publicSecurity, 40, Trains, — At on, railroad tracks, 
publicSecurity, 40, Trains, — At at, Northeast Highway, 
publicSecurity, 40, Trains, — At at, Circle Boulevard, 
publicSecurity, 40, 12:38, number, p.m. Friday, 
publicSecurity, 40, 99W, number, Circle Boulevard, 
publicSecurity, 40, intoxicated man, found, walking, 
publicSecurity, 40, intoxicated man, found along, tracks, 
publicSecurity, 40, intoxicated man, found along, lying, 
publicSecurity, 40, intoxicated man, found because, , 
publicSecurity, 41, block NW Van Buren Ave. A man, reported, handgun, 
publicSecurity, 41, block NW Van Buren Ave. A man, stolen from, previous vehicle, 
publicSecurity, 41, block NW Van Buren Ave. A man, reported in, days, 
publicSecurity, 41, 9:30, number, p.m. Thursday, 
publicSecurity, 41, 1300, number, block NW Van Buren Ave. A man, 
publicSecurity, 41, two, number, days, 
publicSecurity, 41, Car theft, —, p.m. Thursday, 
publicSecurity, 41, block SW Third St. A man, reported, Honda Accord, 
publicSecurity, 41, block SW Third St. A man, stolen from, Safeway parking lot, 
publicSecurity, 41, 10:30, number, p.m. Thursday, 
publicSecurity, 41, 400, number, block SW Third St. A man, 
publicSecurity, 41, 1996, number, Honda Accord, 
publicSecurity, 41, Car theft, –, Friday, 
publicSecurity, 41, block NW Grant Ave. A man, reported, Honda CRV, 
publicSecurity, 41, block NW Grant Ave. A man, stolen from, driveway overnight, 
publicSecurity, 41, 6:37, number, Friday, 
publicSecurity, 41, 3000, number, block NW Grant Ave. A man, 
publicSecurity, 41, BENTON COUNTY SHERIFF Theft, of, tires, 
publicSecurity, 41, tires, —, p.m. Thursday, 
publicSecurity, 41, BENTON COUNTY SHERIFF Theft, of at, Les Schwab, 
publicSecurity, 41, Les Schwab, reported, someone cut, 
publicSecurity, 41, BENTON COUNTY SHERIFF Theft, of in, stole fence, 
publicSecurity, 41, BENTON COUNTY SHERIFF Theft, of in, tires, 
publicSecurity, 41, stole fence, valued at, bike, 
publicSecurity, 41, BENTON COUNTY SHERIFF Theft, of with, trailer, 
publicSecurity, 41, 1:25, number, p.m. Thursday, 
publicSecurity, 41, 2000, number, block SW Third St., 
publicSecurity, 41, six, number, tires, 
publicSecurity, 41, 1500, number, bike, 
publicSecurity, 41, Suspicious activity, —, p.m. Tuesday, 
publicSecurity, 41, unknown woman, went, Mountain View Elementary School, 
publicSecurity, 41, unknown woman, went, student, 
publicSecurity, 41, 3:45, number, p.m. Tuesday, 
publicSecurity, 41, 340, number, NE Granger Ave., 
publicSecurity, 42, part, of, National Public Safety Telecommunicators Week, 
publicSecurity, 42, happy City of Fairbanks, recognize, emergency dispatchers, 
publicSecurity, 42, part, of at, Fairbanks Emergency Communication Center, 
publicSecurity, 42, part, of for, amazing job, 
publicSecurity, 42, part, of that, , 
publicSecurity, 42, NPSTW, honors, thousands, 
publicSecurity, 42, thousands, of, men, 
publicSecurity, 42, thousands, of, women, 
publicSecurity, 42, men, respond, emergency calls, 
publicSecurity, 42, men, respond, equipment, 
publicSecurity, 42, men, respond, life-saving assistance, 
publicSecurity, 42, life-saving assistance, of, United States, 
publicSecurity, 42, public safety dispatchers, answer over, emergency, 
publicSecurity, 42, public safety dispatchers, calls, month, 
publicSecurity, 42, public safety dispatchers, calls, serve, 
publicSecurity, 42, public safety dispatchers, answer over as, vital link, 
publicSecurity, 42, public safety dispatchers, answer over between, Fairbanks community, 
publicSecurity, 42, public safety dispatchers, answer over between, emergency services, 
publicSecurity, 42, 2000, number, emergency, 
publicSecurity, 42, 911, number, month, 
publicSecurity, 42, Fairbanks Julie Ritchie, has, dispatcher, 
publicSecurity, 42, Fairbanks Julie Ritchie, has for, years, 
publicSecurity, 42, 27, number, years, 
publicSecurity, 42, experience, on, critical job, 
publicSecurity, 42, experience, on, critical job, 
publicSecurity, 42, critical job, is, police, 
publicSecurity, 42, critical job, is, ambulance services help, 
publicSecurity, 42, experience, on in, emergency, 
publicSecurity, 42, 911, number, thing, 
publicSecurity, 43, Eagan Rotary, named, Joe Moseng ' Officer, 
publicSecurity, 43, Joe Moseng ' Officer, of, Year, 
publicSecurity, 43, Joe Moseng ' Officer, of, Fire Chief Mike Scott ' Firefighter, 
publicSecurity, 43, Fire Chief Mike Scott ' Firefighter, of, Year ', 
publicSecurity, 43, Eagan Rotary, named during, annual Public Safety Officer Recognition Program. ' Eagan Rotary, 
publicSecurity, 43, annual Public Safety Officer Recognition Program. ' Eagan Rotary, knows that, safe good city, 
publicSecurity, 43, annual Public Safety Officer Recognition Program. ' Eagan Rotary, is, safe good city, 
publicSecurity, 43, ', said, Jill Hutmacher, 
publicSecurity, 43, Jill Hutmacher, of, vocational services, 
publicSecurity, 43, Eagan Rotary, named with, Eagan Rotary, 
publicSecurity, 43, Eagan Rotary, named with, director, 
publicSecurity, 43, director, of, community development, 
publicSecurity, 43, Eagan Rotary, named with, Eagan, 
publicSecurity, 43, year Eagan Rotary, recognizes, exceptional individuals, 
publicSecurity, 43, year Eagan Rotary, are, protecting, 
publicSecurity, 43, year Eagan Rotary, recognizes in, challenging circumstances, 
publicSecurity, 43, Chief Mike Scott and Officer Joe Moseng, are, work, 
publicSecurity, 43, Chief Mike Scott and Officer Joe Moseng, are, doing, 
publicSecurity, 43, Chief Mike Scott and Officer Joe Moseng, are on, street, 
publicSecurity, 43, Chief Mike Scott and Officer Joe Moseng, are on, scenes, 
publicSecurity, 43, street, prepare for, respond, 
publicSecurity, 43, respond, of, types. ' Moseng, 
publicSecurity, 43, types. ' Moseng, has, Eagan Police Department, 
publicSecurity, 43, Chief Mike Scott and Officer Joe Moseng, are for, years, 
publicSecurity, 43, Chief Mike Scott and Officer Joe Moseng, are for, 24th officer, 
publicSecurity, 43, years, earn, recognition, 
publicSecurity, 43, Chief Mike Scott and Officer Joe Moseng, are from, Rotary, 
publicSecurity, 43, two, number, individuals, 
publicSecurity, 43, nine, number, years, 
publicSecurity, 44, 5:33, number, p.m. April, 
publicSecurity, 44, 10, number, block NW Highway, 
publicSecurity, 44, 99W, number, , 
publicSecurity, 44, deputy, responded, reports, 
publicSecurity, 44, reports, of, man, 
publicSecurity, 44, reports, of, making, 
publicSecurity, 44, deputy, responded during, argument, 
publicSecurity, 44, deputy, responded over, woman, 
publicSecurity, 44, deputy, responded at, trailer park, 
publicSecurity, 44, Lyle Eugene Kilthau, pulled, pistol, 
publicSecurity, 44, Lyle Eugene Kilthau, pulled out, coat pocket, 
publicSecurity, 44, Lyle Eugene Kilthau, pulled out, 62-year-old neighbor, 
publicSecurity, 44, coat pocket, stay, younger ex-girlfriend, 
publicSecurity, 44, coat pocket, is, partner, 
publicSecurity, 44, 77, number, pistol, 
publicSecurity, 44, Kilthau, arrested on, charges, 
publicSecurity, 44, charges, of, menacing, 
publicSecurity, 44, menacing, of, weapon, 
publicSecurity, 44, menacing, of, first-degree burglary, 
publicSecurity, 44, Public, assist, Saturday, 
publicSecurity, 44, Public, assist near, Monroe, 
publicSecurity, 44, 10:24, number, Saturday, 
publicSecurity, 44, 96500, number, block Smith Road, 
publicSecurity, 44, woman, called, assistance, 
publicSecurity, 44, woman, called through, high water, 
publicSecurity, 44, woman, called in, area, 
publicSecurity, 44, woman, called in, help, 
publicSecurity, 44, woman, called into, car, 
publicSecurity, 44, Members, of, Monroe Fire Department, 
publicSecurity, 44, Monroe Fire Department, went, house, 
publicSecurity, 44, Monroe Fire Department, went, women, 
publicSecurity, 44, Bellfountain Road, near, Monroe, 
publicSecurity, 44, 11:15, number, Saturday, 
publicSecurity, 44, deputy, stopped, Cadillac CTS, 
publicSecurity, 44, deputy, stopped for, having, 
publicSecurity, 44, having, tinted, windows, 
publicSecurity, 44, 2008, number, Cadillac CTS, 
publicSecurity, 45, officer, received, report, 
publicSecurity, 45, officer, received that, unknown person, 
publicSecurity, 45, unknown person, stole, fraternity rug, 
publicSecurity, 45, unknown person, stole, wall décor, 
publicSecurity, 45, officer, received from, entry, 
publicSecurity, 45, entry, of, Theta Chi Fraternity, 
publicSecurity, 45, 2:32, number, p.m. Thursday, 
publicSecurity, 45, 361, number, NW, 
publicSecurity, 45, 26th, number, St., 
publicSecurity, 45, items, valued at, –, 
publicSecurity, 45, 3000.Trespass, number, –, 
publicSecurity, 45, 4:23, number, p.m. Thursday, 
publicSecurity, 45, 934, number, NW Kings Blvd, 
publicSecurity, 45, officer, arrested, Steen Skinner, 
publicSecurity, 45, officer, arrested for, charge, 
publicSecurity, 45, charge, of, second-degree trespassing, 
publicSecurity, 45, officer, arrested after, stack, 
publicSecurity, 45, stack, of, pallets, 
publicSecurity, 45, pallets, get onto, roof, 
publicSecurity, 45, roof, of, Corvallis Outlet Store, 
publicSecurity, 45, 9:18, number, Thursday, 
publicSecurity, 45, 33000, number, block Gaileen Way, 
publicSecurity, 45, caller, reported that, someone, 
publicSecurity, 45, caller, stole, marijuana, 
publicSecurity, 45, caller, reported that from, vehicle, 
publicSecurity, 45, 12:37, number, Friday, 
publicSecurity, 45, 800, number, block Cascade Drive, 
publicSecurity, 45, caller, reported, theft, 
publicSecurity, 45, theft, of, bicycle, 
publicSecurity, 45, bicycle, valued at, property, 
publicSecurity, 45, 200, number, property, 
publicSecurity, 45, title, start_at_rate, format_dollars, 
publicSecurity, 45, title, start_at_rate for, being, 
publicSecurity, 46, police, have, new place, 
publicSecurity, 46, police, train, , 
publicSecurity, 46, resources, provide, law enforcement officers, 
publicSecurity, 46, resources, provide, EMTs, 
publicSecurity, 46, unmatched ability, prepare for, rising, 
publicSecurity, 46, rising, of, today, 
publicSecurity, 46, more opportunities, for, different types, 
publicSecurity, 46, different types, of, training, 
publicSecurity, 46, training, said, Randy Morris, 
publicSecurity, 46, more opportunities, for for, city, 
publicSecurity, 46, city, of, Dothan, 
publicSecurity, 46, People, be, coming, 
publicSecurity, 46, Dothan, train, having, 
publicSecurity, 46, Dothan, go, , 
publicSecurity, 46, Dothan police Chief Steve Parrish, help, smaller departments, 
publicSecurity, 46, Dothan police Chief Steve Parrish, get, high-quality training, 
publicSecurity, 46, Dothan police Chief Steve Parrish, help at, low cost, 
publicSecurity, 46, Most agencies, afford, Most training, 
publicSecurity, 46, Most agencies, afford, Most someone, 
publicSecurity, 46, Most agencies, afford out, Most town, 
publicSecurity, 46, Most agencies, afford for, two-week Most interview, 
publicSecurity, 46, Most agencies, afford for, Most interrogation class, 
publicSecurity, 46, Most Police Chief Steve Parrish, said, Most , 
publicSecurity, 47, officer, stopped, vehicle, 
publicSecurity, 47, officer, stopped in, block, 
publicSecurity, 47, block, of, West Cleveland Street, 
publicSecurity, 47, officer, stopped on, suspicion, 
publicSecurity, 47, driver, did, valid license, 
publicSecurity, 47, 9:41, number, p.m. Tuesday, 
publicSecurity, 47, 100, number, block, 
publicSecurity, 47, officer, found, suspected drug paraphernalia, 
publicSecurity, 47, officer, found during, traffic stop, 
publicSecurity, 47, K9 Rika, indicated, controlled substance, 
publicSecurity, 47, K9 Rika, indicated from, vehicle, 
publicSecurity, 47, K9 Rika, indicated during, traffic stop, 
publicSecurity, 47, K9 Rika, indicated near, intersection, 
publicSecurity, 47, intersection, of, Chestnut and Arnold streets, 
publicSecurity, 47, 1:32, number, p.m. Tuesday, 
publicSecurity, 47, officer, arrested, 16-year-old boy, 
publicSecurity, 47, officer, arrested on, suspicion, 
publicSecurity, 47, suspicion, of, marijuana, 
publicSecurity, 47, suspicion, of, drug paraphernalia possession, 
publicSecurity, 47, officer, booked, boy, 
publicSecurity, 47, officer, booked at, Police Department, 
publicSecurity, 47, officer, booked at, mother, 
publicSecurity, 47, officer, arrested, 57-year-old Marshfield man, 
publicSecurity, 47, officer, arrested on, warrant, 
publicSecurity, 47, man, released after, posting, 
publicSecurity, 47, man, released after at, Police Department, 
publicSecurity, 47, », On, Monday, 
publicSecurity, 47, officer, arrested, 25-year-old Marshfield man, 
publicSecurity, 47, », On on, warrant, 
publicSecurity, 47, », On in, block, 
publicSecurity, 47, block, of, North Chestnut Avenue, 
publicSecurity, 47, 500, number, block, 
publicSecurity, 47, man, post, bond, 
publicSecurity, 47, officer, took, Wood County Jail, 
publicSecurity, 48, 9:38, number, Monday, 
publicSecurity, 48, 40500, number, block Cedar Mill Road, 
publicSecurity, 48, deputy, reported that, someone, 
publicSecurity, 48, deputy, had, warehouse, 
publicSecurity, 48, deputy, reported that at, location, 
publicSecurity, 48, trying, drift, vehicle, 
publicSecurity, 48, 10:06, number, a.m. Monday, 
publicSecurity, 48, 2500, number, block Primrose Street, 
publicSecurity, 48, Deputies, responded, call, 
publicSecurity, 48, call, of, resident, 
publicSecurity, 48, resident, frustrated by, barking, 
publicSecurity, 48, resident, attempted, video, 
publicSecurity, 48, video, of, barking dog, 
publicSecurity, 48, resident, stop, filming, 
publicSecurity, 48, neighbor, displayed, BB gun, 
publicSecurity, 48, deputy spoke, with, parties, 
publicSecurity, 48, deputy spoke, with, future, 
publicSecurity, 48, 7:21, number, a.m. Monday, 
publicSecurity, 48, 36000, number, block Cox Creek Lane, 
publicSecurity, 48, Office, received, complaint, 
publicSecurity, 48, Office, received about, cows, 
publicSecurity, 48, Office, received out, pasture, 
publicSecurity, 48, cows, returned, proper pasture, 
publicSecurity, 48, cows, returned, neighbor, 
publicSecurity, 48, Injury crash, —, p.m. Monday, 
publicSecurity, 48, Injury crash, — near, Lebanon, 
publicSecurity, 48, 6:38, number, p.m. Monday, 
publicSecurity, 48, 36000, number, block Gerig Drive, 
publicSecurity, 48, driver, swerved in, attempt, 
publicSecurity, 48, driver, avoid, hitting, 
publicSecurity, 48, bird, traveled, ditch, 
publicSecurity, 48, bird, traveled, culvert, 
publicSecurity, 49, addition, of, one-to-many radio technologies, 
publicSecurity, 49, one-to-many radio technologies, allows, communications, 
publicSecurity, 49, addition, of from, time, 
publicSecurity, 49, 9-1-1 call, placed, resolution, 
publicSecurity, 49, resolution, of, incident, 
publicSecurity, 49, Motorola Solutions, announced, implementation, 
publicSecurity, 49, implementation, of, APX™ Project, 
publicSecurity, 49, Motorola Solutions, announced into, Maryland FiRST Radio System, 
publicSecurity, 49, Motorola Solutions, announced for, Allegheny County, 
publicSecurity, 49, 25, number, radios, 
publicSecurity, 49, radios, provide, seamless communication, 
publicSecurity, 49, radios, provide across, agencies, 
publicSecurity, 49, radios, provide across, state borders, 
publicSecurity, 49, Allegany County, has, Motorola Solutions, 
publicSecurity, 49, Allegany County, has for, vital mission, 
publicSecurity, 49, critical communications. ' Communications, is, everything, 
publicSecurity, 49, critical communications. ' Communications, do from, simple control check, 
publicSecurity, 49, ', said, Captain Chuck Ternent, 
publicSecurity, 49, 20, number, years, 
publicSecurity, 49, two-way radios, serve, important more population, 
publicSecurity, 49, important more population, of, Cross-agency communications, 
publicSecurity, 49, Cross-agency communications, is, ', 
publicSecurity, 49, Cross-agency communications, said, ' Steve Shipley, 
publicSecurity, 49, 70000., number, Cross-agency communications, 
publicSecurity, 49, systems, belongs-to, Solutions, 
publicSecurity, 49, population, belongs-to, county, 
publicSecurity, 49, ', With, Motorola, 
publicSecurity, 49, officers, use, radio, 
publicSecurity, 49, officers, communicate with, law enforcement agencies, 
publicSecurity, 49, one, number, radio, 
publicSecurity, 49, P25 radios, belongs-to, Solutions, 
publicSecurity, 49, officers, don, ' t, 
publicSecurity, 49, officers, have, multiple radios, 
publicSecurity, 49, officers, communicate with, different agencies., 
publicSecurity, 49, officers, ', joining, 
publicSecurity, 49, ' Allegheny County, experienced, immediate ' benefits, 
publicSecurity, 49, including, enhanced, coverage, 
